"","s-42","s-43","s-44","s-82","s-83","s-84","s-52","s-53","s-54","s-92","s-93","s-94"
"CXCL9",-0.700581734224601,2.11885940811617,0.0296622287201224,-0.700581734224601,1.88108464669054,0.390920415454496,-0.585706592093714,-0.692917852856729,-0.509998560745929,-0.53890618333217,-0.680285282713719,-0.0115487587898674
"SLC24A3",-0.676174517002131,-0.788091096631578,-0.762384832173949,-0.743518192868757,-0.778671797684087,-0.756483086985306,-0.40921798006547,0.987457435496706,0.749216915577084,0.022673270543632,2.25842667708014,0.896767204713718
"FRMPD1",-0.612630305070823,0.679354193307497,0.137501881481519,-0.554848962744753,1.65644192449333,2.23602483090153,-0.596048075779999,-0.566166484428868,-0.565469130306032,-0.612630305070823,-0.59505154574132,-0.60647802104126
"CXCL10",-0.547043358096054,2.64076847309445,-0.234503883674328,-0.539317395029687,1.34232888557617,-0.04122698481979,-0.379641490824912,-0.673939782925492,-0.54247161051612,-0.474615248634054,-0.667845702475225,0.117508098325038
"WWC1",-0.731863447928002,0.647614061042215,0.159080337821326,0.0486162428011895,1.79295211777897,2.03173593713338,-0.636343532787311,-0.753332092511928,-0.750765270222258,-0.430048592087745,-0.737232984743538,-0.64041277629629
"SERHL2",-0.695024184417129,-0.588335074690203,-0.56071588069571,-0.431213202234324,-0.541980911463144,-0.522377622012353,-0.662905166629981,0.770662253801861,0.655636518182422,-0.648528247860701,2.6174814984065,0.607300019612758
"COL24A1",-0.609705970697952,-0.601779269989852,-0.497672057375788,-0.499676375012612,-0.60139662423802,-0.587549977621529,-0.609705970697952,0.16423615145978,2.18119558511456,-0.572785817259323,0.382503430453666,1.85233689586503
"ZNF385C",-0.717370013697178,1.16427852437043,0.513469725446611,0.934763639595969,1.08684328456219,1.75231589432735,-0.767513980084022,-0.840288959199143,-0.793806892055973,-0.781667502681328,-0.802234879005618,-0.748788841579283
"VASH2",-0.761588332577684,1.33593315941126,0.191434578089647,-0.382742090885937,2.19928305541938,1.12461973196561,-0.744533868233437,-0.659187543170878,-0.543319213444954,-0.685980476250483,-0.63503271495823,-0.438886285364294
"LINC01268",-0.692310439828384,0.728436141882032,0.479715815371251,-0.46866269542775,2.18363258642939,1.52310566797001,-0.663728231596469,-0.743287238690835,-0.400589047230372,-0.69025977173668,-0.757327175242105,-0.498725611900094
"NGEF",-0.650043777825405,-0.55775315291866,-0.605448511528745,-0.639094416657435,-0.599879303590068,-0.535393838658374,-0.641664380132139,2.23790786218249,1.51268039897405,-0.501449653937925,0.940007528901643,0.0401312451905666
"TMPRSS6",-0.0759196046429283,0.92211193117865,1.13912151015935,-0.784833422498885,0.704743216018102,2.13633284679302,-0.140038653138639,-0.846542246879793,-0.873794102342244,-0.490528014464717,-0.833698668795279,-0.856954791386637
"NCALD",-0.663815129770873,-0.595461122750455,-0.564728191679401,-0.663815129770873,-0.584199950759944,-0.600129494680913,-0.614166281096928,0.789463954479418,2.43387530221567,-0.624509931043403,0.79015931314611,0.897326661711596
"GBA3",-0.644970207857285,-0.644970207857285,-0.644970207857285,-0.644970207857285,-0.644970207857285,-0.644970207857285,-0.58444187556101,0.858493241710844,2.18866620200709,-0.576371675255418,1.40158297817915,0.581892376063049
"FEZ1",-0.751646104521875,1.74356631176758,0.291746773382511,-0.102652786707946,1.98697629805526,0.828023621635818,-0.712435647447257,-0.657472950175997,-0.668007868087948,-0.66886876735358,-0.668512386367838,-0.62071649417873
"ADGRA3",-0.631872730970831,-0.554624778619266,-0.564684894535146,-0.574135131913291,-0.5616927128304,-0.595886655542664,-0.593999186417952,0.452094007911124,2.47840838646788,-0.487953773580387,1.40906542695111,0.225282043079816
"HMGN2P46",-0.0594915610787951,-1.05140333822954,-1.01002392628795,-1.01139455913348,-1.006611986174,-1.02098219776498,0.468081728761018,0.365483222523404,1.56947980074056,1.40234379513996,0.462320211780024,0.892198809723786
"ERICH3",0.131517453120428,0.652316073475026,0.355792602712104,-0.244978279637048,1.16385315073636,2.36824619952806,-0.425351091642148,-0.85319076747778,-0.84383392820943,-0.75894952227802,-0.863147182172371,-0.682274708155178
"PPARG",-0.753170093964912,-0.720255446883712,0.0579600734775853,-0.753170093964912,-0.7225002838551,-0.712281192309117,-0.708343506523521,0.571067771907667,2.01974542300081,-0.696389951835805,1.20467441952299,1.21266288142803
"LILRB2",-0.680117430019958,-0.70064752020112,-0.243859286561329,-0.682975220181386,-0.810840768722765,-0.730996849159555,-0.572362392350748,0.549120468098403,2.06474895804206,-0.642690756687563,1.32691963268918,1.12370116505479
"TREM1",-0.564686716570108,-0.549828420910947,-0.483916231069293,-0.548821620726481,-0.554303016299123,-0.564686716570108,-0.425061274229169,1.25783180898686,2.68553815590339,-0.449344370119004,0.20113731707944,-0.00385891547545232
"GRIN2D",-0.56954485844741,0.43613568293624,1.33753639441189,-0.516834098244806,1.75027923845773,1.61354852115357,-0.548513129495467,-0.692088462195613,-0.769484307011428,-0.652861044810574,-0.710921627045664,-0.677252309708472
"CXCL13",-0.512788673685834,-0.487403388112524,-0.429991216129431,-0.512788673685834,-0.486177963810361,-0.441834031632735,-0.50760282563161,0.109963145166108,2.94953039227738,-0.486513803669127,0.614198447254384,0.191408591659583
"T",-0.645325263734654,1.92720962040236,0.597735754992428,-0.645325263734654,1.65901390411965,0.943055827344704,-0.645325263734654,-0.645325263734654,-0.609738260716568,-0.645325263734654,-0.645325263734654,-0.645325263734654
"LTK",-0.294279251863498,0.95414308063172,0.722174758795001,-0.574273028847851,1.89949531108477,1.57439462615734,-0.694070706176633,-0.6627998084386,-0.778037368613991,-0.732455628279322,-0.676308516958518,-0.737983467490419
"TRIM36",1.52453527959869,1.82481967627877,0.711143513238013,-0.226270954452007,0.753766869151858,0.340654410792526,-0.859633301080634,-0.903383649497033,-0.668148215673823,-0.913196664804566,-0.876664366143286,-0.707622597408515
"LIX1",-0.592343991783889,-0.592343991783889,-0.592343991783889,-0.592343991783889,-0.58897615770617,-0.583364018585239,-0.576592370683406,0.443285946988835,0.306433121311636,-0.582368000570877,2.24218134677535,1.70877609960542
"HACD1",-0.734555681974367,0.575975841700696,1.14499913610717,-0.436825187857256,1.82791269479099,1.61656920529219,-0.700378315221897,-0.666151513918912,-0.564450185798127,-0.705694897150463,-0.686247283538035,-0.671153812431986
"LRRC4",-0.6561451705434,-0.526639848826668,-0.515345607121731,-0.425677469937281,-0.550556443933913,-0.475154420609838,-0.515046124547517,1.80075378965523,0.0962864669625931,-0.499760950813263,2.35412358280813,-0.0868378030923417
"ARHGEF40",2.27761484519303,0.974875627223402,0.413826591443221,-0.134686740064013,0.545555468174629,0.707689340914148,-0.748538557321294,-0.856962626300423,-0.759838596213891,-0.84876826713692,-0.940509932086644,-0.630257153825242
"PDCD1LG2",-0.962477856289793,-0.885193751087835,-0.710405552365373,-0.64614778968459,-0.773443224803124,-0.794464242278206,0.658426461572937,1.70446880858216,1.75411772920133,-0.309206621522309,0.766994643402178,0.197331395272629
"TNFRSF4",-0.85140783789929,1.50495417709446,1.70685538705547,-0.179061173137838,1.33611238563276,0.290703985792837,-0.770379619892944,-0.839805567690291,-0.629370279892678,0.143613788699163,-0.93906467282445,-0.773150572937194
"DNASE1L3",0.327409633336358,1.02030457519857,0.249022421910521,0.147604760192008,1.2611326756195,1.93282200353033,-0.30020065250207,-0.971499035990029,-0.901961361371696,-0.758717874547723,-1.06107885667515,-0.944838288700625
"GUCA1A",-0.638906188124343,-0.638906188124343,-0.638906188124343,-0.638906188124343,-0.638906188124343,-0.638906188124343,-0.566867522608604,1.3507989067718,0.74405862521398,-0.602406727422608,2.24780119611935,0.660052650672138
"DUSP15",-0.829837307106024,1.72878739189908,0.549156808034441,0.0107772975619034,1.26391084441203,1.5336660351667,-0.615400319376086,-0.765459686154913,-0.715485595738538,-0.558218088780231,-0.791949998826211,-0.809947381092148
"LRP4-AS1",-0.607921943542151,-0.506333635656259,-0.607921943542151,-0.607921943542151,-0.572424516235497,-0.607921943542151,-0.504156806202938,1.36088788641188,0.720101304010451,-0.555347794293158,2.45010681517548,0.0388545209586506
"S100A14",-0.633204441789267,1.60122447747518,0.39482305302308,-0.545348047925176,1.92595652376154,1.14869204528327,-0.505298695672387,-0.623926240504077,-0.690729668413041,-0.690729668413041,-0.690729668413041,-0.690729668413041
"MYOCD",-0.567466425227756,1.71821217717421,0.9965998173608,-0.394006797091403,0.129114633848414,2.00894606551083,-0.622079096065678,-0.652603654201461,-0.648418599922239,-0.652308272037969,-0.657994924673875,-0.657994924673875
"LAMA4",-0.616929406781962,-0.616929406781962,-0.616929406781962,-0.600585022250876,-0.616929406781962,-0.616929406781962,-0.604421270833513,1.23060664267455,2.37129753836874,-0.616929406781962,0.682533756399196,0.622144796333664
"PTGDR",-0.460363447573277,-0.460363447573277,-0.435504292215974,-0.460363447573277,-0.452373833030924,-0.460363447573277,-0.451021435904513,0.212747838869502,3.02687316805441,-0.460363447573277,0.034808136109623,0.366287655984263
"HPD",0.802778065405575,1.48690821682366,-0.127195254364298,-0.595190482406775,2.31562540952526,-0.119496572871211,-0.523841402591738,-0.729666029337161,-0.641858795859119,-0.521097816098882,-0.686027245743153,-0.660938092482158
"NPPA",-0.56622689651891,-0.56622689651891,-0.56622689651891,-0.56622689651891,-0.56622689651891,-0.56622689651891,-0.56622689651891,0.741995529548146,-0.0498380884553877,-0.56622689651891,2.42787070170855,1.40978702934998
"MRC1",-0.661395974659012,-0.57916959784447,-0.190027909963308,-0.613506130531951,-0.64050004931695,-0.501210249959692,-0.624746526051633,0.240832486532255,2.02262791487183,-0.607236426581255,0.0962169249044597,2.05811553859972
"C18orf61",-0.615723102013787,-0.595133501165801,-0.570952635873965,-0.615723102013787,-0.601334086691367,-0.615723102013787,-0.615723102013787,0.414689226206759,0.712130937702012,-0.509167458900301,2.50553013676826,1.10712979000955
"NT5C1A",-0.46699931519385,-0.167496271622202,-0.391855570188432,-0.46699931519385,1.9400347026648,2.31274698955825,-0.46699931519385,-0.444391904165272,-0.46699931519385,-0.46699931519385,-0.447042055084037,-0.46699931519385
"TSPAN7",-0.711199116473786,-0.653075422431469,-0.711199116473786,-0.556043707347432,-0.690889283117975,-0.711199116473786,-0.663703783827923,1.02838722838066,1.26435307228982,-0.530717494381054,2.00768061854395,0.927606121312776
"CLEC10A",-0.713734727832981,-0.657069477916892,-0.713734727832981,-0.713734727832981,-0.713734727832981,-0.713734727832981,-0.134940025739082,2.51132487016762,0.767789490514503,-0.215201331014068,0.979740832706168,0.317029280446653
"F12",-0.64591488434685,-0.580977776062779,-0.434113939604327,-0.50724037276523,-0.623224278225058,-0.494659633841157,-0.513257729212884,0.851540011223191,0.202981915144613,-0.57870216481697,2.72918962668801,0.594379225819442
"ADIRF",-0.581301483361197,2.92193556800238,0.180449834431755,-0.264787747178177,0.736977598305518,-0.179581291739236,-0.162915140389971,-0.528414461575876,-0.581301483361197,-0.52551683605411,-0.581301483361197,-0.434243073718691
"CACNA1B",-0.505732929675028,-0.321815629996286,0.116355031568767,-0.374813221984994,1.10089659089818,2.81667541678139,-0.501558301433436,-0.485680222358508,-0.505732929675028,-0.463430180628388,-0.4437758204065,-0.431387803090176
"HSPA12B",-0.657724920465526,-0.643242102751846,-0.657724920465526,-0.642260745005292,-0.657724920465526,-0.644231235395794,-0.527545157819026,0.266035528194622,2.14433056612126,-0.522811828145456,1.21158952822415,1.33131020797396
"CNKSR3",-0.73151919287341,1.00274741734258,0.994204668138424,-0.73151919287341,1.95950928898553,1.26771751192105,-0.73151919287341,-0.673831019293699,-0.321641270884701,-0.73151919287341,-0.73151919287341,-0.571110631842135
"STYK1",-0.704522403173471,-0.704522403173471,-0.623040543303977,-0.704522403173471,-0.704522403173471,-0.704522403173471,-0.551418954011073,0.619248064411418,1.32026591348042,-0.433019919042399,2.05465230418268,1.13592515015029
"NLRP3",-0.252271404425537,2.89027743781057,0.722859566105176,-0.443868813487215,0.457057145987853,-0.461635931504878,-0.47659591956902,-0.455161887260484,-0.492257988893562,-0.367044031079819,-0.538055119982249,-0.583303053700838
"P2RY2",-1.01297011915242,1.81672357661591,1.12346952511464,0.0361389554760208,1.40400817712738,0.56156695774306,-0.306445438665616,-1.01297011915242,-0.738959363851252,-0.768898824948363,-0.910835913523377,-0.190827412783562
"TNFSF11",-0.61462045091698,2.05400455455944,0.0102873170738783,-0.526945022986585,1.99633062715057,0.45642951372202,-0.61462045091698,-0.61462045091698,-0.61462045091698,-0.444642453376187,-0.472362281558236,-0.61462045091698
"ALS2CL",-0.0907242745659663,1.15775411856673,1.83057437789113,-0.589243756131081,0.235281366152575,1.68591343760385,-0.77180228667683,-0.723867221143574,-0.77180228667683,-0.77180228667683,-0.729486403180979,-0.460794785162188
"ITGAD",-0.531923001205339,-0.206017035595443,-0.0004303521067899,-0.531923001205339,1.71150268632477,2.4590056019084,-0.531923001205339,-0.515932751084091,-0.389908397407898,-0.515056661728203,-0.489575616028774,-0.457818470665953
"THBD",-0.600205606230712,-0.530328814857472,-0.48624941985662,-0.600205606230712,-0.551372302993101,-0.600205606230712,-0.571655963050073,0.496893547152211,2.65784202126267,-0.600205606230712,0.428816976853051,0.956876380412187
"ALDH1A2",-0.618404351811349,-0.618404351811349,-0.618404351811349,-0.618404351811349,-0.618404351811349,-0.618404351811349,-0.618404351811349,2.33625585890621,0.431247519796496,-0.556073491723891,1.31173804672693,0.805662528973699
"KLHL30",-0.857774932445312,-0.784059777403306,-0.857774932445312,-0.779064828224971,-0.806259193834103,-0.720413666610446,-0.345770837156643,0.769767214839586,1.32649542662752,0.0196564157686657,1.34524744352319,1.68995166736113
"LOC101927482",-0.847829078538153,-0.817004073743436,-0.713775986046394,-0.683260521461787,-0.804745050870057,-0.819109328335123,-0.24330706499806,0.846056702355191,2.21468924735599,0.23694823171996,0.460576125291267,1.1707607972706
"GAS6-AS2",-0.789555138650737,-0.789555138650737,-0.789555138650737,-0.789555138650737,-0.789555138650737,-0.789555138650737,-0.486972505185378,1.07916246175439,1.51554039368352,-0.0230151937385515,1.18086899518365,1.47174668020679
"C3",-0.333561075261464,0.0245614717405756,3.03198003858153,-0.294528610373719,-0.223113016479751,0.543223279395031,-0.481616794354747,-0.481616794354747,-0.413749454129898,-0.461466162500096,-0.481616794354747,-0.428496087907973
"EOMES",-0.462594126580456,-0.40530723746151,-0.365709591737202,-0.462594126580456,-0.458145808058499,-0.432941699987866,-0.348165908172579,0.524282263884614,3.04331374918738,-0.396711447292141,-0.247553574355763,0.0121275071544751
"KCNK12",-0.651311379241643,-0.518735781715238,-0.651311379241643,-0.60412506641162,-0.620427952242571,-0.651311379241643,-0.362423014109802,2.16738720721514,1.58247183979187,-0.514089893892036,1.03306074291076,-0.209183943821582
"CX3CL1",-0.789338845009097,1.68851950305797,-0.201567073015429,-0.500710658641332,1.44606133855964,1.6032393859831,0.241449603359011,-0.656713055202857,-0.789338845009097,-0.462923664063714,-0.789338845009097,-0.789338845009097
"MS4A6A",-0.68672247250369,2.50200674552008,-0.246491319883062,-0.470544824617511,1.11725211542422,0.963804559340759,-0.604003560585247,-0.587387990829651,-0.245611578321428,-0.68672247250369,-0.599032462969372,-0.45654673807141
"CARD10",-0.5570221124087,-0.499820922718437,-0.5570221124087,-0.5570221124087,-0.517047136643478,0.0292176235384861,-0.5570221124087,1.29528052010443,-0.357617249710886,-0.5570221124087,2.6637607599245,0.171336967548888
"ZNF488",-0.701928408769589,-0.701928408769589,-0.606212571162931,-0.701928408769589,-0.609640561042977,-0.619903148615115,-0.48610969917432,1.58740437553206,1.98347074337294,-0.65636684324793,1.01398615023289,0.499156780414146
"LINC00312",-0.753647881809117,0.471885962178812,2.15343597018313,-0.0398790519676424,1.69894986740789,0.232481127124831,-0.571568678144565,-0.753647881809117,-0.753647881809117,-0.177065787736875,-0.753647881809117,-0.753647881809117
"CREB3L1",-0.678410489558941,1.15646906874061,-0.0799403171014467,-0.580449926915322,2.23882918271864,1.2875867699921,-0.678410489558941,-0.633397224728598,-0.0387666143686502,-0.678410489558941,-0.678410489558941,-0.636688980101559
"MIR548AC",2.34802027146048,-0.46587126491414,-0.464198312720413,-0.127058423637264,1.02667283657099,0.0717114013308739,1.03524266055211,-0.933300349689426,-0.682612630738963,-0.0401138623480431,-0.933300349689426,-0.835191976176777
"LOC101928766",-0.596636566035116,0.427621207411203,0.920924055779688,0.763659490779543,2.12923525454103,0.969641174440491,-0.700070375627972,-0.796903716479968,-0.796903716479968,-0.796903716479968,-0.76268616217218,-0.760976929676784
"LILRA1",-0.8315637831557,-0.792192393860865,-0.74595379662337,-0.8315637831557,-0.611446636442294,-0.8315637831557,0.00490899811812283,0.79107918830538,-0.145315252393494,0.390969010235351,1.99918847377483,1.60345375835344
"NAALADL2-AS2",-0.541918483573346,0.366200715123028,0.178200844515822,0.115694500036757,2.9141659922824,-0.167475401732039,0.0615654932586349,-0.710838364150767,-0.252313515815205,-0.615789494485489,-0.944726919670079,-0.402765365789715
"IL12B",-0.653286289707725,0.513345713127034,0.576652836474673,-0.577790341227444,1.81731744448881,2.01469309890296,-0.62439827666103,-0.618595603671918,-0.653286289707725,-0.616694936668339,-0.653286289707725,-0.524671065641565
"LINC00643",-0.731706195033259,-0.624642942097188,-0.654105990027141,-0.54117640524162,-0.631944844738737,-0.631955038440582,-0.0318188398153084,0.0737463505782311,-0.109663968076665,-0.177630676296777,2.39065818245673,1.67024036673232
"CNRIP1",-0.548214483846862,-0.548214483846862,-0.548214483846862,-0.548214483846862,-0.548214483846862,-0.548214483846862,-0.548214483846862,-0.254638216349508,2.05913168002392,-0.437621266272423,0.414386585666946,2.0562426038591
"PAK3",-0.739479112139118,-0.739479112139118,-0.739479112139118,-0.739479112139118,-0.64763495686808,-0.698663658559078,0.477613887523135,1.83975827071671,1.93300944155123,-0.558109035742544,0.47486041028949,0.137082089645606
"C15orf27",-0.55199257629854,0.502679227121237,0.281934990291882,-0.44961652977173,2.86526703685312,0.519979324746733,-0.55199257629854,-0.457908182125353,-0.55199257629854,-0.502372985623188,-0.55199257629854,-0.55199257629854
"CFI",-0.482940513532816,-0.482940513532816,-0.482940513532816,-0.482940513532816,-0.482940513532816,-0.482940513532816,-0.482940513532816,0.707104681479509,2.93171693505573,-0.482940513532816,0.0288621437237545,0.195840348003531
"COLCA2",-0.922994782299579,-0.922994782299579,-0.922994782299579,-0.476644065998105,-0.874305381580998,-0.858082214842086,1.29731521421264,0.205054746187893,0.352096475823567,2.06966881615026,0.646166773365487,0.407713983580076
"CCL2",-0.521452409268326,0.586077604300208,2.95088905913572,-0.315189083402718,-0.260453796800363,0.390449553883286,-0.521452409268326,-0.521452409268326,-0.431664526263275,-0.521452409268326,-0.476829274697057,-0.35746989908249
"RHOU",-0.803795391051454,1.0801915148846,1.31056910505455,-0.284660908153861,2.12674981134793,0.498536056385358,-0.654812922288395,-0.744159305542624,-0.697865902877741,-0.552181449892929,-0.75115013817724,-0.527420469688193
"CHI3L1",-0.34829491901572,-0.0669767704183695,3.15364466010774,-0.34829491901572,-0.296784312177847,-0.0163715946303546,-0.34829491901572,-0.34829491901572,-0.33544754977113,-0.34829491901572,-0.34829491901572,-0.34829491901572
"GRIN2A",-0.895974221509725,0.318659178434203,0.688700602620403,1.09266270869017,1.50908645647677,1.66916170039672,-0.829805661139019,-0.856244373189054,-0.401979063486933,-0.686441192298029,-0.895974221509725,-0.711851913485773
"RYR2",-0.569372970452906,-0.569372970452906,-0.569372970452906,-0.569372970452906,-0.569372970452906,-0.569372970452906,-0.363290372607153,1.5960592286344,2.39783546638055,-0.569372970452906,0.522963990396427,-0.167957519633883
"BCL6B",2.81051779249111,0.529751475777158,-0.386670393151045,-0.253854676525185,0.352016064019268,0.503681312673686,-0.554528896695404,-0.708918824768498,-0.684101146463812,-0.302499988832195,-0.712666577697003,-0.592726140828076
"KIAA1549L",-0.620335318478032,-0.620335318478032,-0.620335318478032,-0.598862058994124,-0.596911582443521,-0.601598244416657,-0.606640989784173,0.53082021269451,2.25985127546137,-0.609927665690052,0.558469985091063,1.52580502351568
"PTGIS",-0.503898683369363,-0.503898683369363,-0.503898683369363,-0.503898683369363,-0.503898683369363,-0.503898683369363,-0.503898683369363,-0.0798624735227514,2.58063733298258,-0.503898683369363,0.0130313134662646,1.51738329402881
"MMP12",-0.52684144350179,-0.52684144350179,-0.52684144350179,-0.52684144350179,-0.52684144350179,-0.52684144350179,-0.52684144350179,1.60858155496897,2.45606378260213,-0.52684144350179,-0.197406788146619,0.347492998589833
"PRCD",-0.767042363994733,0.319741271120633,-0.0777974386978332,2.18236926044495,1.4481581121459,0.878366986022027,-0.582030500092667,-0.678172444514267,-0.767042363994733,-0.626433847564632,-0.727816286829864,-0.602300384044784
"SLC24A4",-0.606823403345436,0.708068403146977,0.618517476285819,-0.205683672334262,0.377723453791196,2.71841728115407,-0.606823403345436,-0.576102521971183,-0.606823403345436,-0.606823403345436,-0.606823403345436,-0.606823403345436
"TMPRSS15",-0.788402461101462,-0.788402461101462,-0.788402461101462,-0.142575591467956,-0.658342927464349,-0.788402461101462,-0.48425319972444,0.30732674506422,1.8066713770684,-0.499461690537069,1.75071406878456,1.07353106268249
"CFAP46",-0.601363211099436,-0.0574227398974804,1.60100953354959,-0.521253148570849,0.460385009350093,2.40443158026556,-0.555382852323591,-0.52774143182703,-0.503284371791532,-0.581949350892379,-0.601363211099436,-0.516065805663505
"SCNN1G",-0.669553719772041,1.26139197516708,1.26830292688475,-0.669553719772041,0.731786619464244,1.95985327598987,-0.669553719772041,-0.669553719772041,-0.669553719772041,-0.669553719772041,-0.669553719772041,-0.53445875910166
"KIAA1462",-0.895451390789506,-0.895451390789506,-0.895451390789506,-0.833278206693334,-0.854759061230917,-0.895451390789506,0.151315101149208,0.361576832853028,0.728414186743916,1.69607946376801,1.37433479827039,0.958122448297726
"CXCL5",-0.00280641987681489,-0.0420112623816802,0.548813481314072,2.86694435114752,-0.287175602069169,-0.155251430714794,-0.646560951410637,-0.668479773863874,-0.68310994379873,0.397111988947024,-0.644364493494191,-0.68310994379873
"LOC441081",2.52274753052631,-0.592434701260182,-0.5537214907189,-0.67853788025745,-0.658480182667812,-0.651797016155328,0.212670484004674,0.954961099891809,0.922304589746229,-0.619124200637287,-0.206154551302023,-0.652433681170041
"RHOV",-0.890411070475097,1.94251833410776,0.377820511496648,-0.3566071123884,1.84635603204698,-0.502256821216814,-0.890411070475097,-0.80864939589776,0.416662497428446,-0.631687132603474,-0.673879552846943,0.170544780823755
"EPB41L4B",-0.71559143485878,-0.310351861518895,-0.495301047363194,1.48396010359396,2.14002005903631,1.10929609011285,-0.412047881184328,-0.71559143485878,-0.71559143485878,0.000952768901283132,-0.71559143485878,-0.654162492142874
"LHX3",-0.430932123206385,0.116657234053852,-0.430932123206385,-0.430932123206385,3.01320675989587,0.589449197678101,-0.430932123206385,-0.430932123206385,-0.271856205976746,-0.430932123206385,-0.430932123206385,-0.430932123206385
"CSMD1",-0.670022361603971,-0.670022361603971,-0.374085063562479,-0.59736163708281,-0.574909518626288,-0.670022361603971,-0.670022361603971,0.932596331815024,2.29526451970539,-0.529153651344863,1.39315751931047,0.134580946201436
"PTPRT",-0.580020683666596,-0.580020683666596,0.165593398493963,-0.580020683666596,-0.580020683666596,-0.580020683666596,-0.580020683666596,0.821992553004346,2.80685118923346,-0.580020683666596,0.0140572736462103,0.251650371288194
"SERPINB2",-0.564526660824871,0.653490695067781,2.01425927469309,2.00234909246451,-0.452525368941829,-0.265887067509451,-0.564526660824871,-0.564526660824871,-0.564526660824871,-0.564526660824871,-0.564526660824871,-0.564526660824871
