"","s-42","s-43","s-44","s-82","s-83","s-84","s-52","s-53","s-54","s-92","s-93","s-94"
"LINC00589",-0.645632243723827,2.16387494138897,0.339698755830974,-0.548861928127077,1.69780498483172,0.620961147678437,-0.645632243723827,-0.556699560486405,-0.645632243723827,-0.645632243723827,-0.488617122497495,-0.645632243723827
"KLRC4-KLRK1",-0.638062755841601,-0.638062755841601,-0.638062755841601,-0.130351295978025,-0.582679923875858,-0.564226525308755,-0.379032956729027,0.83947489089568,-0.499931264920812,-0.638062755841601,1.69600768500413,2.17299041427907
"MIR146A",-0.826092540881322,1.23064073651701,1.61329178453379,0.571424247869448,0.872588304651301,1.20630932405689,-0.775163938197113,-0.64261697649019,-0.826092540881322,-0.826092540881322,-0.772103319415849,-0.826092540881322
"KLRC4",-0.688981266883864,-0.688981266883864,-0.351795264791202,-0.688981266883864,-0.616734613097053,-0.544502723762524,-0.646743366724368,0.173295049071077,1.74360945193443,-0.688981266883864,1.10206834041638,1.89672819448872
"CTSLP2",-0.609458367119178,-0.609458367119178,-0.609458367119178,-0.609458367119178,-0.609458367119178,-0.609458367119178,-0.609458367119178,0.320370435491624,0.629258363397378,-0.486861721338657,2.36604943310739,1.43739205917651
"CAV2",-0.810627527151789,1.36033411043332,0.959591912820932,-0.0862318081875468,1.46513297677172,1.46490043757715,-0.810627527151789,-0.810627527151789,-0.810627527151789,-0.670187569636648,-0.810627527151789,-0.440402424019979
"LOR",-0.499589500934701,1.15699667200062,0.155340720753157,-0.499589500934701,2.76302820257639,-0.0786495878525666,-0.499589500934701,-0.499589500934701,-0.499589500934701,-0.499589500934701,-0.499589500934701,-0.499589500934701
"CSRP2",-0.662208606259745,-0.662208606259745,-0.662208606259745,-0.662208606259745,-0.53815217099594,-0.662208606259745,-0.662208606259745,0.4700417062767,1.19426204571854,-0.111000078961644,2.49013130799992,0.467968827520886
"PLA2G2C",-0.583416396140155,0.343442238234907,0.332665937519804,-0.493447059357962,2.59636835526747,1.22220277124769,-0.583416396140155,-0.500733866070981,-0.583416396140155,-0.583416396140155,-0.583416396140155,-0.583416396140155
"C1QC",-0.572774921472876,-0.572774921472876,0.380800961273474,-0.572774921472876,-0.572774921472876,-0.572774921472876,-0.572774921472876,0.170527295690425,0.817016312452286,-0.572774921472876,-0.158352579514392,2.79943246040834
"CRISPLD1",-0.756916172468191,-0.756916172468191,-0.756916172468191,-0.756916172468191,-0.696385270176116,-0.676216549545995,-0.756916172468191,1.19793985926653,1.96056906086225,0.049937968652875,0.893751746486619,1.05498404679479
"C1QB",-0.520336366083564,-0.520336366083564,-0.449314875790941,-0.520336366083564,-0.520336366083564,-0.520336366083564,-0.520336366083564,0.184781495052137,1.87075444502511,-0.520336366083564,-0.26569343082352,2.30182692912216
"FST",-0.601508498534049,-0.601508498534049,-0.601508498534049,-0.601508498534049,-0.601508498534049,-0.601508498534049,-0.601508498534049,1.66263712392701,0.108207236864424,-0.601508498534049,0.926933187973071,2.11429043950789
"MIR501",-0.778863864856449,-0.778863864856449,-0.778863864856449,-0.778863864856449,-0.778863864856449,-0.778863864856449,0.423635730720761,0.220858281670401,2.18075514193417,-0.193032812313062,1.37843130801228,0.662535539114143
"FFAR3",-0.718810160508046,-0.718810160508046,-0.718810160508046,-0.521696912735626,-0.718810160508046,-0.718810160508046,0.487974614134694,0.911527503077043,0.246493719854366,0.0454841448865605,2.63937342281688,-0.215105689493686
"RAB3C",-0.551961601293327,-0.551961601293327,-0.551961601293327,-0.551961601293327,-0.434535258176686,-0.447593295168516,-0.551961601293327,-0.332117879425773,0.424290140287943,-0.493989417981321,2.45616322099378,1.58759049593721
"MRO",-0.64249374312202,-0.64249374312202,-0.64249374312202,-0.124389769895554,-0.64249374312202,-0.64249374312202,-0.64249374312202,2.53178384058132,1.33093155655864,-0.307674444390344,0.478375573910986,-0.0540642980329286
"PRL",-0.535532321223199,-0.535532321223199,-0.535532321223199,-0.535532321223199,-0.535532321223199,-0.535532321223199,-0.535532321223199,1.03199420293596,2.74016463870696,-0.535532321223199,0.278452045962725,0.233647682179952
"SERPIND1",-0.702649038568875,2.85174503383474,-0.702649038568875,-0.502899548564784,0.735446727962345,-0.00546173158675261,-0.244052306733713,-0.702649038568875,-0.0505063068130182,-0.121761911089237,-0.702649038568875,0.14808619726592
"HHIP-AS1",-0.0158697689640204,-0.612960483883685,-0.612960483883685,-0.109957883644735,-0.612960483883685,-0.569069629862178,0.0414393388944335,-0.289376134208309,-0.366629825071933,3.04396669477404,0.203188701604059,-0.0988100418703007
"CNTNAP1",-0.501687091605212,0.634872860308074,0.852537019391578,-0.60670957768445,0.96111834515249,2.43524345593309,-0.530173752075644,-0.687837399929606,-0.669605115932601,-0.568072634553592,-0.667044808709312,-0.652641300294817
"LOC339260",-0.35779691084959,0.169930370851108,1.42236760803207,-0.616892149522477,1.31753487193832,2.02107631956183,-0.680309470030144,-0.597911512562724,-0.68779750402196,-0.718785560772798,-0.65128416577642,-0.620131896847212
"TMEM132A",0.0509776321257399,0.561642454682256,1.004391770341,-0.191852946851065,0.979331877782773,2.2500750586986,-0.793543729335381,-0.778815965380353,-0.798787631288048,-0.796335050690034,-0.732720891676268,-0.754362578409213
"C1orf95",-0.433718641269518,0.197590413856994,2.8002041695135,-0.456496451612865,-0.0503491813897756,1.04753580269476,-0.57937379965527,-0.491593785471083,-0.464482106432015,-0.60243148954505,-0.481385981923444,-0.485498948766227
"WNT10A",1.0433512621553,0.710051743695264,0.728130515851729,0.305007958770293,0.676477287047167,1.88392955110649,-0.949548703259901,-0.894323147686779,-0.936125720688845,-0.81789603171504,-0.895629183247414,-0.853425532028267
"ABCA9",-0.597590087260642,0.18096367770698,2.26623896073845,-0.590662514955822,0.200410440596231,1.81430139758111,-0.581685355696736,-0.508459177081673,-0.495812872848529,-0.590874780041798,-0.55824881204745,-0.538580876690114
"FN1",-0.377712619137563,-0.374028988210734,-0.481439131015951,-0.481439131015951,-0.427822390839398,-0.452846458177954,-0.477259636834555,-0.355963626521289,1.70276272243067,-0.444381081087344,-0.339657813591812,2.50978815400188
"CDH23",-0.458433878521775,0.0113972928449272,0.9833451750792,-0.629358880213023,1.17823757510752,2.44083883447799,-0.652889509118208,-0.572354332919003,-0.602913211403187,-0.537985296860345,-0.554859458530882,-0.605024309943213
"LINC01013",-0.838373883703068,-0.729739738081323,-0.788644115809225,-0.704063640003333,-0.694527681393465,-0.7371591216437,-0.343133167367256,0.648422748414169,2.10154573102709,-0.187399408522251,1.2913545916221,0.981717685460255
"HECW2",-0.961694413920367,-0.67767036016959,-0.894565289436045,-0.823245265496795,-0.689849640808379,-0.789112194380173,-0.25533936900763,1.06196163425027,1.51359402622073,-0.054199588880952,0.931710857361054,1.63840960426788
"DUSP6",-0.684220087830417,-0.749800322533207,-0.779924289184585,-0.902393033392822,-0.850931856596336,-0.858282000294847,0.105603724008885,1.22566388488213,2.19848348299284,0.626584677051858,0.582647476198693,0.0865683446978095
"RASA4B",-0.149144604713597,0.958005113096536,1.72125111665635,-0.380836164994944,0.758175869393301,1.68623356538972,-0.690727024488217,-0.766117826943595,-0.81566693527682,-0.734549685445589,-0.73664102433279,-0.849982398340358
"SRMS",0.651976565276426,0.214071266782064,2.46927865150379,-0.588727874110921,-0.301112362770437,1.28791896209391,-0.614995307441055,-0.569742283125657,-0.567777690486475,-0.63160554887019,-0.700640598676128,-0.648643780175326
"PPP1R14A",-0.104176061612275,-0.726327625429668,-0.835822546583172,-0.525670483499534,-0.700292700287315,-0.846966419696147,0.903105545700044,0.495092859586797,-0.340874092517267,2.66476001468767,-0.0126236825681366,0.0297951922190073
"LOC101929450",-0.759462651784355,0.883168324549363,2.00577998787057,-0.665165023816535,1.19081881802752,1.14536446468322,-0.604308554168263,-0.560144045032974,-0.505475530328815,-0.709188092000353,-0.702086507836886,-0.719301190162489
"CCDC68",-0.667855434377863,0.210149325195345,1.1617487853561,-0.576709748390875,0.482630437585884,2.61566498869885,-0.478527062420959,-0.488361996665089,-0.582834660684776,-0.592124354965691,-0.604474497570723,-0.479305781760206
"GZMA",-0.427047247821395,-0.357176475660528,-0.427047247821395,-0.427047247821395,-0.427047247821395,-0.427047247821395,-0.417531519853418,-0.175650349124199,2.96265421846624,-0.414994035267794,-0.305996195738807,0.843930596285487
"CD209",-0.429821036398713,-0.387578446316281,-0.429821036398713,-0.429821036398713,-0.415060447292532,-0.429821036398713,-0.386673274095288,-0.108569521753623,3.08598253104196,-0.397028853687799,0.0184386236984031,0.30977353400001
"NTNG1",0.0978125863296066,-0.0216563748630287,-0.227808792288399,-0.0552162391463535,1.71271000028295,2.32919646734003,-0.615365015673141,-0.687865698040157,-0.740258750688684,-0.33042976747258,-0.735688009481513,-0.725430406298731
"POU5F1",-0.683334812123652,0.0912825669064288,1.71020738545449,-0.61803700470935,0.826719795086974,2.12754878108273,-0.550077406891452,-0.663331745456414,-0.5412118276329,-0.620037769781874,-0.489094505542727,-0.590633456392258
"COL8A2",-0.217935333085117,0.148622137914854,2.85689380403419,0.701772730758026,-0.305101139265119,0.0907277780099509,-0.289717983028167,-0.638581733865755,-0.773168829018248,-0.110276655602789,-0.695783625582311,-0.767451151269518
"CCL18",-0.471232862259716,-0.471232862259716,-0.471232862259716,-0.471232862259716,-0.471232862259716,-0.471232862259716,-0.471232862259716,-0.0465859378819491,1.25284815709818,-0.439239084220113,-0.230246456691407,2.7618533575133
"FGFBP2",-0.740323265000083,1.41441266476087,0.201695458070473,-0.655110630309783,1.95265034310551,1.37347156381517,-0.675111190650966,-0.236894872153001,-0.640965242026429,-0.740323265000083,-0.513178299611599,-0.740323265000083
"VWA5B2",-0.799710732561497,1.67697451500175,1.26077372127254,-0.730723625124616,1.35253651961145,1.04631737650761,-0.430146444711641,-0.609511645104264,-0.799710732561497,-0.688255232665886,-0.557184143328082,-0.72135957633587
"PTGDS",-0.327826177011677,-0.249503174979443,3.1634714637255,-0.327826177011677,-0.291335559420776,-0.0237687691137852,-0.327826177011677,-0.327826177011677,-0.327826177011677,-0.327826177011677,-0.327826177011677,-0.304080721129754
"SMAD1",-0.785935901153378,-0.685932527892662,-0.67721116992881,-0.6257664774999,-0.506387000566926,-0.739349178480744,-0.622501915857536,0.416172634545327,1.21859694822462,-0.449535477974154,1.85621439792274,1.60163566866143
"RASGRP4",-1.01880699040054,1.67301501838724,1.2032240918836,-0.646222884797141,0.531421586687281,1.44272766695003,0.325394106368511,-0.847603124635541,-0.975363643931201,-0.219078071351679,-0.608584737841654,-0.860123017318902
"LAMC3",2.70354211292416,0.270667634099241,0.987868836525118,-0.708123328425208,-0.173727414606568,0.289313781293252,-0.533164549859943,-0.242896648109343,-0.681466365717557,-0.644805138544136,-0.628634836591767,-0.638574082987254
"CCL13",-0.449255879617929,-0.449255879617929,-0.449255879617929,-0.449255879617929,-0.449255879617929,-0.449255879617929,-0.449255879617929,-0.2130169831707,0.989451104998279,-0.378060970309889,-0.151333277506061,2.89775128331387
"MDS2",-0.693683769988401,0.372612643068386,2.55232487930597,0.0219754798750159,0.264404593237412,1.20810470852072,-0.693683769988401,-0.6039978843263,-0.534377875184393,-0.693683769988401,-0.561729655024733,-0.638265579506874
"PDZD2",-0.513812383436684,0.250395959216157,1.08883684886618,-0.580378980469125,1.13711018801363,2.34548554403565,-0.680039981651814,-0.659616843368864,-0.477060745807682,-0.676154742647204,-0.540154988667195,-0.694609874083046
"FAM132B",-0.763476306002756,-0.763476306002756,-0.763476306002756,-0.763476306002756,-0.546491994566665,-0.763476306002756,-0.509763193983505,0.716378155885839,1.71051296932276,-0.258468193598266,0.927131434325196,1.77808235262842
"LOC100131289",-0.726693144620397,0.329221545952967,1.6458436693863,-0.576364662333033,0.601571108446265,2.19191029138138,-0.726693144620397,-0.484925288174254,-0.603994925093547,-0.653831982160949,-0.269350323543937,-0.726693144620397
"SPARC",-0.479352617824917,-0.416140173987865,0.386849951990684,2.86475938625662,-0.41188777046441,-0.377846437751874,-0.464528924509761,-0.506436149048762,-0.542226543564352,0.860865524270112,-0.418191600829798,-0.495864644535679
"PTPRR",-0.433230961200351,-0.433230961200351,-0.433230961200351,-0.433230961200351,-0.379639824206009,-0.433230961200351,-0.433230961200351,-0.169858228165918,3.04200149172726,-0.433230961200351,0.0317668337577892,0.508346455289335
"FAM171B",-0.706177200394267,-0.540098561898314,-0.706177200394267,-0.706177200394267,-0.561097404306414,-0.706177200394267,-0.672249727654001,0.59757995636806,2.04385683485628,-0.362380032824027,1.70357073653671,0.61552700049878
"SH2D1B",-0.375787401247387,-0.375787401247387,-0.375787401247387,-0.334068396740445,-0.375787401247387,-0.375787401247387,-0.311933423875003,-0.260767118738739,3.09742302797938,-0.375787401247387,-0.341941719802077,0.406012038661203
"PENK",-0.25694436423803,-0.508692326424135,-0.508692326424135,-0.508692326424135,-0.43928979299104,-0.508692326424135,-0.508692326424135,-0.0214386515242848,2.86672500043095,-0.508692326424135,-0.0785569023746397,0.981658669241853
"RBM20",-0.490337995394545,0.979597055389168,2.63508472328748,-0.621244242720266,0.208792981564744,0.677811703925437,-0.536849711123913,-0.367877544047037,-0.621244242720266,-0.621244242720266,-0.621244242720266,-0.621244242720266
"NSG1",-0.483136907334356,-0.199754190921999,1.10136042675721,-0.483136907334356,-0.0587619717951451,2.83607894896213,-0.450056332723217,-0.403686110502872,-0.483136907334356,-0.483136907334356,-0.483136907334356,-0.409496233104327
"HGF",-0.368739694233484,-0.33109735641383,-0.368739694233484,-0.0873887791013449,-0.342433396231029,-0.368739694233484,-0.368739694233484,-0.110175984280618,-0.171906413880472,-0.368739694233484,-0.270916717865919,3.15761711894063
"CX3CR1",-0.611119096168753,-0.493069218355293,-0.611119096168753,-0.548094619176192,-0.487370594689147,-0.611119096168753,-0.514655540162287,0.605200723544739,2.78396216675424,-0.48893235983761,0.513748113120386,0.46256861730742
"HPGD",-0.496308858960925,-0.311243665097771,-0.496308858960925,-0.331637827969786,-0.366976292982406,-0.410095958518228,-0.496308858960925,-0.28444129227905,0.0950714624023796,-0.432458695325401,0.492285777898009,3.03842306875503
"PPP2R2B",-0.449033100388232,-0.449033100388232,-0.449033100388232,-0.449033100388232,-0.353162314937508,-0.449033100388232,-0.449033100388232,-0.179801473151268,3.05796271185714,-0.259711399621492,0.462039003198922,-0.0331279250164044
"KLRD1",-0.45029001537723,-0.419032082120015,-0.45029001537723,-0.45029001537723,-0.319222623472184,-0.275551349611169,-0.373663471125273,-0.388944446557001,3.03662145516985,-0.385583385944017,-0.125363962062557,0.601609911854059
"MMP2",-0.35964910665263,-0.199251259940574,3.12807579784684,-0.35964910665263,-0.35964910665263,0.238123529082851,-0.35964910665263,-0.35964910665263,-0.289755213768076,-0.35964910665263,-0.35964910665263,-0.35964910665263
"CADM3",-0.838783744521348,-0.793832747830155,-0.741041340956922,-0.358814919609314,-0.430402464864756,-0.838783744521348,-0.655126926438097,1.45491096003638,1.19832100512373,-0.652678830826888,1.61435948132865,1.04187327308006
"TMEM119",-0.342014467678473,-0.0702591065078454,3.16405532423052,-0.342014467678473,-0.266048117777788,-0.206976978624697,-0.342014467678473,-0.342014467678473,-0.342014467678473,-0.342014467678473,-0.342014467678473,-0.226669847570875
"MMRN1",1.08752787881476,-0.405344565647398,-0.957245529602196,1.30928466341081,-0.660556869018525,-0.957245529602196,-0.575645665689247,0.125893214333299,2.00266428873748,0.492828795445694,-0.736591389440831,-0.725569291741651
"GNLY",-0.576308703588917,-0.418705982106809,-0.347845563134249,-0.0714629920308019,-0.466168250114175,-0.576308703588917,-0.44752484347782,-0.421656306749719,2.62856699417182,-0.250057418429023,-0.530800940575211,1.47827270962382
"CXCR6",-0.423609298608602,-0.368545620701232,-0.303877665854434,-0.423609298608602,-0.423609298608602,-0.423609298608602,-0.423609298608602,-0.369576413344479,2.9355759012743,-0.423609298608602,-0.280512637384989,0.928592227662447
"FLRT3",-0.407674784955818,-0.407674784955818,-0.407674784955818,-0.407674784955818,-0.407674784955818,-0.407674784955818,-0.407674784955818,-0.407674784955818,2.75533842274034,-0.407674784955818,-0.407674784955818,1.32140942681785
"GLUD1P7",-0.703321339140733,-0.562019718253264,-0.600904922229585,-0.703321339140733,-0.407075986492518,-0.703321339140733,-0.510882105364463,2.02358890364865,1.84168149618216,-0.654570239988609,0.398300870430662,0.581845719489164
"SLC1A1",-0.783606506730728,-0.688216491866754,-0.783606506730728,-0.528972367819781,-0.283632613738348,-0.650293758671097,-0.315923174309387,1.41609484309973,2.45858165346287,0.0556222658091258,-0.37044871197814,0.474401369473246
"CRIP2",-0.820390285003447,0.17534511428383,0.358931386191443,0.926683861357202,1.55029381509461,1.95481534192272,-0.373362532377573,-0.717589437072719,-1.0078511386604,-0.586874481402556,-0.687556376072393,-0.772445268260724
"NCR1",-0.424694175034268,-0.424694175034268,-0.424694175034268,-0.424694175034268,-0.424694175034268,-0.424694175034268,-0.424694175034268,-0.340229344661241,2.87600800591165,-0.424694175034268,-0.2010038213151,1.06277856033884
"CYP27A1",-0.38204805112526,0.171234520235474,3.12261067564804,-0.335317011671337,-0.335211189078735,0.00170250173300213,-0.38161423840568,-0.332445046310155,-0.364942755003366,-0.429116192451306,-0.420980207770943,-0.313873005799732
"MAB21L3",-0.719221258023659,1.52533862211292,0.907651661213248,-0.719221258023659,1.52911645069062,1.37204197137621,-0.658083759276573,-0.425549032021621,-0.719221258023659,-0.719221258023659,-0.654409623976512,-0.719221258023659
"IL1R2",-0.845792829463579,-0.783701640705629,-0.710780427601451,-0.845792829463579,-0.845792829463579,-0.730091732719992,0.828539411971932,0.616499355398552,1.3187224605271,0.0539461444081792,-0.146568780602735,2.09081369771478
"FCN1",-0.4662342156649,0.510888333608388,3.02430502576563,-0.4662342156649,-0.0760280434970152,0.0539875184159551,-0.4662342156649,-0.4662342156649,-0.4662342156649,-0.249513324638658,-0.4662342156649,-0.4662342156649
"FCAR",-0.453095895654521,0.674506092357585,3.01335761739717,-0.328543296772606,-0.371576258615477,-0.127050666488998,-0.453095895654521,-0.414940955424981,-0.453095895654521,-0.453095895654521,-0.251002502738527,-0.382366447096081
"NMRK2",-0.612894494090046,2.49496673870676,1.303496433335,-0.612894494090046,0.197525174688283,0.597208549264552,-0.612894494090046,-0.385306282369201,-0.612894494090046,-0.612894494090046,-0.572712651653523,-0.570705491521633
"VAT1L",-0.555743755749593,-0.501733291513681,-0.555743755749593,-0.440403314111094,-0.0273117747320497,-0.455100329963592,-0.511609517423748,0.504243999529104,0.479806745024761,-0.49984058604751,-0.368597590993509,2.9320331717305
"FSIP2",-0.0560642585801754,0.328653702902886,3.01830228741109,-0.513565197583049,-0.303356781600274,0.32718254923039,-0.513565197583049,-0.454532872325804,-0.513565197583049,-0.451298551948134,-0.409340660898448,-0.458849821442387
"RARRES2",-0.512228052903158,-0.118441575322483,-0.417088309026256,-0.512228052903158,2.1174336892837,2.13754787994285,-0.512228052903158,-0.383423122742883,-0.512228052903158,-0.376366033113662,-0.398522264505476,-0.512228052903158
"KLRC1",-0.755873705921684,-0.755873705921684,-0.755873705921684,-0.388140771842402,-0.343277550917327,-0.526677041716614,-0.715670701612098,-0.611038220219117,1.55952205908591,0.0079806589794932,1.75865052097833,1.52627216502888
"DCC",-0.563484127435023,-0.563484127435023,-0.563484127435023,-0.563484127435023,-0.490700664111386,-0.563484127435023,-0.30817370160982,-0.154692018881025,1.43335437667767,-0.563484127435023,0.33869463497812,2.56242213755658
"RUNDC3B",-0.736562372493932,-0.438250851655551,-0.736562372493932,-0.630387322139915,-0.319613148865085,-0.551270541652481,-0.330290737843046,0.0440432967237679,2.90316415445761,-0.0675707936622525,0.469361345933569,0.393939343691245
"IFNG",-0.489046058839363,-0.489046058839363,-0.489046058839363,-0.489046058839363,-0.489046058839363,-0.489046058839363,-0.489046058839363,0.0229624766517735,2.60312750661372,-0.489046058839363,-0.217853019309339,1.50413150675875
"MMP9",-0.388342595429758,-0.0569562254489817,3.14892081154721,-0.387286353171276,-0.339950879466545,-0.00124842538623756,-0.386321775719713,-0.323306032716358,-0.29006254331493,-0.387830656257482,-0.33692827320587,-0.250687051430055
"CDA",-0.33703632855216,-0.196980983876108,3.16516586552468,-0.33703632855216,-0.33703632855216,-0.0760563520374495,-0.33703632855216,-0.268319574994226,-0.33703632855216,-0.264554654751779,-0.33703632855216,-0.33703632855216
"SHOX2",-0.679885935511308,-0.679885935511308,-0.679885935511308,-0.679885935511308,-0.443387494881301,-0.679885935511308,-0.679885935511308,0.205651262088868,2.26939284323293,-0.212858500633682,0.785858209772627,1.4746592934884
"LOC100129316",-0.973934750568452,-0.973934750568452,-0.973934750568452,-0.757835486024442,-0.596769680963688,-0.848225907052197,0.404213900494367,1.60782531913117,1.49539058525826,0.0734544987429472,0.370157867488635,1.1735931546303
"SORBS2",-0.483418425720152,-0.483418425720152,-0.483418425720152,-0.483418425720152,-0.14584414059097,-0.483418425720152,-0.483418425720152,-0.077131953756586,-0.242860953065828,-0.197720765827614,0.532783749656705,3.03128461790521
"MARC2",-0.3083478770283,0.854767104643621,2.95366178713875,-0.259665290652315,-0.383160331034943,-0.345695035782491,-0.194882611220278,-0.435245023913834,-0.48378001043069,-0.415931239891215,-0.48430373192319,-0.497417739905118
"LINC00243",-0.333900081040203,0.0176120708386193,2.870442888925,-0.543124816005111,0.649965076501529,0.433928922998468,-0.520600681394951,-0.205630880591423,-0.695387271414085,-0.473991711546314,-0.633623734355149,-0.565689782916382
"HSD11B1",-0.688476508846333,-0.392061020473457,-0.688476508846333,-0.688476508846333,-0.688476508846333,-0.688476508846333,-0.527000740617679,2.02627830538713,1.72258539717275,-0.483941263275447,0.167422784745252,0.92909908129312
"B4GALNT1",-0.661611755878323,-0.762780195602247,-0.828689020605052,-0.406440123586129,-0.598387544668279,-0.828689020605052,1.64872805502415,-0.246613920802504,1.00939026011253,2.03648749300408,-0.371941092315506,0.0105468659223271
"MIR532",-0.843931332119841,-0.843931332119841,-0.843931332119841,-0.707827804591144,0.0468658301611182,-0.843931332119841,-0.531456777543411,0.657031250452773,2.26652709106054,-0.184265174404233,0.701916505590149,1.12693440775357
"CATIP-AS1",-0.712167467034593,0.373850958472552,2.53484219186445,0.0125870238174549,0.331406025991569,1.18504500528507,-0.712167467034593,-0.445745429812223,-0.712167467034593,-0.431148440445912,-0.712167467034593,-0.712167467034593
"IL17REL",0.494810771950441,-0.447994148076079,0.495835331236448,-0.712507787913696,0.574563962103816,1.15515478191253,2.25949034312153,-0.5472514164962,-0.909707383243928,-0.622971465997833,-0.829715605353105,-0.909707383243928
"SRCIN1",-0.702227446975012,-0.702227446975012,-0.702227446975012,-0.702227446975012,-0.0325546100792969,-0.702227446975012,-0.114956488216268,0.120546500285935,2.84704353151888,0.16562543851589,-0.0796636973024254,0.605096560152348
"LOC100506022",-1.04386153578436,-0.387620321785201,-0.840012270407142,0.157352538692061,-0.781796790350062,-0.956515546641068,-0.201194756766131,1.07199511312745,1.89743393862433,-0.364623457188043,-0.150553631067032,1.5993967195452
"HEY1",-0.554686228487036,-0.398279622149242,-0.554686228487036,-0.38768148870751,-0.226772578522958,-0.481823974384564,0.21215255405307,-0.17098954602888,0.126860738252186,-0.149967199483816,-0.486942651078637,3.07281622502442
"KCNJ5",-0.346526291527832,-0.145880202961305,3.14378669922023,-0.346526291527832,-0.346526291527832,0.120830127491556,-0.346526291527832,-0.346526291527832,-0.346526291527832,-0.346526291527832,-0.346526291527832,-0.346526291527832
"MIR641",-0.595302637747386,0.0159268175024357,3.05964077460398,-0.540915433721022,-0.381724189528846,-0.120732360888964,-0.47043726752976,0.154431403836355,-0.595302637747386,-0.226257411774367,0.110667029144775,-0.409994086149817
"LINC00377",-0.708884104608659,0.194106108265919,1.69092616603477,-0.601753331771265,1.25439350085904,1.81507203316789,-0.708884104608659,-0.708884104608659,-0.534003670991874,-0.708884104608659,-0.274320282521178,-0.708884104608659
